id,value,location,sampledate,measure
519651,1.2,Kannika,11-Dec-04,Biochemical Oxygen
519652,3,Kannika,11-Dec-04,Chemical Oxygen Demand (Mn)
520291,183,Kannika,11-Dec-04,Bicarbonates
520298,0.102,Kannika,11-Dec-04,Total phosphorus
520302,27.5,Kannika,11-Dec-04,Chlorides
520303,32.2,Kannika,11-Dec-04,Sulphates
520304,1.076,Kannika,11-Dec-04,Iron
520305,0.156,Kannika,11-Dec-04,Manganese
520306,0,Kannika,11-Dec-04,Zinc
520307,8.466,Kannika,11-Dec-04,Copper
520308,1.54,Kannika,11-Dec-04,Chromium
520309,1.852,Kannika,11-Dec-04,Lead
520310,0.352,Kannika,11-Dec-04,Cadmium
520311,9.255,Kannika,11-Dec-04,Nickel
520312,1.3,Kannika,11-Dec-04,Biochemical Oxygen
520313,3.1,Kannika,11-Dec-04,Chemical Oxygen Demand (Mn)
521004,198.8,Sakda,11-Dec-04,Bicarbonates
521011,0.056,Sakda,11-Dec-04,Total phosphorus
521015,27.5,Sakda,11-Dec-04,Chlorides
521016,34.5,Sakda,11-Dec-04,Sulphates
521017,0.447,Sakda,11-Dec-04,Iron
521018,0.068,Sakda,11-Dec-04,Manganese
521019,0,Sakda,11-Dec-04,Zinc
521020,4.563,Sakda,11-Dec-04,Copper
521021,1.945,Sakda,11-Dec-04,Chromium
521022,0.576,Sakda,11-Dec-04,Lead
521023,0.122,Sakda,11-Dec-04,Cadmium
521024,4.893,Sakda,11-Dec-04,Nickel
521025,1.4,Sakda,11-Dec-04,Biochemical Oxygen
521026,3.4,Sakda,11-Dec-04,Chemical Oxygen Demand (Mn)
521786,207.4,Sakda,11-Dec-04,Bicarbonates
521793,0.159,Sakda,11-Dec-04,Total phosphorus
521797,20.6,Sakda,11-Dec-04,Chlorides
521798,32.1,Sakda,11-Dec-04,Sulphates
521799,0.845,Sakda,11-Dec-04,Iron
521801,0.105,Sakda,11-Dec-04,Manganese
521802,0.034,Sakda,11-Dec-04,Manganese
521803,0,Sakda,11-Dec-04,Zinc
521805,6.866,Sakda,11-Dec-04,Copper
521807,0.624,Sakda,11-Dec-04,Chromium
521809,1.149,Sakda,11-Dec-04,Lead
521811,0.284,Sakda,11-Dec-04,Cadmium
521813,5.427,Sakda,11-Dec-04,Nickel
521815,1.3,Sakda,11-Dec-04,Biochemical Oxygen
521816,3.3,Sakda,11-Dec-04,Chemical Oxygen Demand (Mn)
522501,198.8,Sakda,11-Dec-04,Bicarbonates
522508,0.073,Sakda,11-Dec-04,Total phosphorus
522512,34.4,Sakda,11-Dec-04,Chlorides
522513,28.2,Sakda,11-Dec-04,Sulphates
522514,0.41,Sakda,11-Dec-04,Iron
522515,0.067,Sakda,11-Dec-04,Manganese
522516,0,Sakda,11-Dec-04,Zinc
522517,4.372,Sakda,11-Dec-04,Copper
522518,0.626,Sakda,11-Dec-04,Chromium
522519,0.415,Sakda,11-Dec-04,Lead
522520,0.078,Sakda,11-Dec-04,Cadmium
522521,4.13,Sakda,11-Dec-04,Nickel
522522,1.2,Sakda,11-Dec-04,Biochemical Oxygen
522523,3.3,Sakda,11-Dec-04,Chemical Oxygen Demand (Mn)
501872,201.3,Boonsri,17-Dec-04,Bicarbonates
501879,0.128,Boonsri,17-Dec-04,Total phosphorus
501884,16.56,Boonsri,17-Dec-04,Chlorides
501885,29.2,Boonsri,17-Dec-04,Sulphates
501886,2.863,Boonsri,17-Dec-04,Iron
501887,0.072,Boonsri,17-Dec-04,Manganese
501888,0,Boonsri,17-Dec-04,Zinc
501889,8.084,Boonsri,17-Dec-04,Copper
501890,11.5,Boonsri,17-Dec-04,Chromium
501891,2.479,Boonsri,17-Dec-04,Lead
501892,1.616,Boonsri,17-Dec-04,Cadmium
501893,2.122,Boonsri,17-Dec-04,Nickel
501894,2.85,Boonsri,17-Dec-04,Biochemical Oxygen
501895,8.94,Boonsri,17-Dec-04,Chemical Oxygen Demand (Cr)
501896,5.41,Boonsri,17-Dec-04,Chemical Oxygen Demand (Mn)
510859,250.1,Kohsoom,19-Dec-04,Bicarbonates
510866,0.36,Kohsoom,19-Dec-04,Total phosphorus
510871,42.5,Kohsoom,19-Dec-04,Chlorides
510872,111.8,Kohsoom,19-Dec-04,Sulphates
510873,0.165,Kohsoom,19-Dec-04,Iron
510874,0.03,Kohsoom,19-Dec-04,Manganese
510875,0,Kohsoom,19-Dec-04,Zinc
510876,1.846,Kohsoom,19-Dec-04,Copper
510877,0.963,Kohsoom,19-Dec-04,Chromium
510878,0.367,Kohsoom,19-Dec-04,Lead
510879,0.057,Kohsoom,19-Dec-04,Cadmium
510880,8.841,Kohsoom,19-Dec-04,Nickel
510881,6.2,Kohsoom,19-Dec-04,Biochemical Oxygen
510882,16.3,Kohsoom,19-Dec-04,Chemical Oxygen Demand (Cr)
510883,8.6,Kohsoom,19-Dec-04,Chemical Oxygen Demand (Mn)
510886,0.12,Kohsoom,19-Dec-04,Total coliforms
510887,0.06,Kohsoom,19-Dec-04,Fecal coliforms
510888,0.04,Kohsoom,19-Dec-04,Fecal streptococci 
589620,195.199997,Boonsri,14-Jan-05,Bicarbonates
589623,227,Boonsri,14-Jan-05,Total dissolved salts
589628,0.12,Boonsri,14-Jan-05,Total phosphorus
589634,18.52,Boonsri,14-Jan-05,Chlorides
589635,30.02,Boonsri,14-Jan-05,Sulphates
589636,2.025,Boonsri,14-Jan-05,Iron
589637,0.266,Boonsri,14-Jan-05,Manganese
589638,57,Boonsri,14-Jan-05,Zinc
589639,22.950001,Boonsri,14-Jan-05,Copper
589640,3.309,Boonsri,14-Jan-05,Chromium
589641,15.11,Boonsri,14-Jan-05,Lead
589642,10,Boonsri,14-Jan-05,Cadmium
589643,0.407,Boonsri,14-Jan-05,Mercury
589644,10.405,Boonsri,14-Jan-05,Nickel
589645,3.96,Boonsri,14-Jan-05,Biochemical Oxygen
589646,9.71,Boonsri,14-Jan-05,Chemical Oxygen Demand (Cr)
589647,5.24,Boonsri,14-Jan-05,Chemical Oxygen Demand (Mn)
589649,0.01,Boonsri,14-Jan-05,Petroleum hydrocarbons
589651,0.078,Boonsri,14-Jan-05,Atrazine
589661,0,Boonsri,14-Jan-05,Aldrin
589664,1.9,Boonsri,14-Jan-05,Macrozoobenthos
591215,183,Boonsri,14-Jan-05,Bicarbonates
591218,237,Boonsri,14-Jan-05,Total dissolved salts
591223,0.1,Boonsri,14-Jan-05,Total phosphorus
591229,17.83,Boonsri,14-Jan-05,Chlorides
591230,44.43,Boonsri,14-Jan-05,Sulphates
591231,0.854,Boonsri,14-Jan-05,Iron
591233,0.119,Boonsri,14-Jan-05,Manganese
591234,0.02,Boonsri,14-Jan-05,Manganese
591235,30,Boonsri,14-Jan-05,Zinc
591237,13.44,Boonsri,14-Jan-05,Copper
591239,3.531,Boonsri,14-Jan-05,Chromium
591241,3.84,Boonsri,14-Jan-05,Lead
591243,1.233,Boonsri,14-Jan-05,Cadmium
591245,0,Boonsri,14-Jan-05,Mercury
591246,5.923,Boonsri,14-Jan-05,Nickel
591248,2.78,Boonsri,14-Jan-05,Biochemical Oxygen
591249,8.92,Boonsri,14-Jan-05,Chemical Oxygen Demand (Cr)
591250,4.32,Boonsri,14-Jan-05,Chemical Oxygen Demand (Mn)
591253,0.138,Boonsri,14-Jan-05,Atrazine
591263,0,Boonsri,14-Jan-05,Aldrin
591266,1.9,Boonsri,14-Jan-05,Macrozoobenthos
592970,183,Boonsri,14-Jan-05,Bicarbonates
592973,213,Boonsri,14-Jan-05,Total dissolved salts
592978,0.1,Boonsri,14-Jan-05,Total phosphorus
592984,16.950001,Boonsri,14-Jan-05,Chlorides
592985,28.139999,Boonsri,14-Jan-05,Sulphates
592986,4.159,Boonsri,14-Jan-05,Iron
592987,0.429,Boonsri,14-Jan-05,Manganese
592988,113,Boonsri,14-Jan-05,Zinc
592989,36.779999,Boonsri,14-Jan-05,Copper
592990,9.782,Boonsri,14-Jan-05,Chromium
592991,25.32,Boonsri,14-Jan-05,Lead
592992,0.656,Boonsri,14-Jan-05,Cadmium
592993,0,Boonsri,14-Jan-05,Mercury
592994,11.145,Boonsri,14-Jan-05,Nickel
592995,3.18,Boonsri,14-Jan-05,Biochemical Oxygen
592996,9.22,Boonsri,14-Jan-05,Chemical Oxygen Demand (Cr)
592997,4.72,Boonsri,14-Jan-05,Chemical Oxygen Demand (Mn)
593000,0.26,Boonsri,14-Jan-05,Atrazine
593010,0,Boonsri,14-Jan-05,Aldrin
593013,1.9,Boonsri,14-Jan-05,Macrozoobenthos
613513,240.899994,Kannika,16-Jan-05,Bicarbonates
613516,318,Kannika,16-Jan-05,Total dissolved salts
613521,0.155,Kannika,16-Jan-05,Total phosphorus
613525,35.5,Kannika,16-Jan-05,Chlorides
613526,17,Kannika,16-Jan-05,Sulphates
613527,0.27,Kannika,16-Jan-05,Iron
613528,0.047,Kannika,16-Jan-05,Manganese
613529,37,Kannika,16-Jan-05,Zinc
613530,13.43,Kannika,16-Jan-05,Copper
613531,16.4,Kannika,16-Jan-05,Chromium
613532,1.902,Kannika,16-Jan-05,Lead
613533,0.252,Kannika,16-Jan-05,Cadmium
613534,0,Kannika,16-Jan-05,Mercury
613535,5.609,Kannika,16-Jan-05,Nickel
613536,3.5,Kannika,16-Jan-05,Biochemical Oxygen
613537,4.4,Kannika,16-Jan-05,Chemical Oxygen Demand (Mn)
613538,0.29,Kannika,16-Jan-05,Petroleum hydrocarbons
613549,0,Kannika,16-Jan-05,Aldrin
613552,2.16,Kannika,16-Jan-05,Macrozoobenthos
614448,253.699997,Kannika,16-Jan-05,Bicarbonates
614451,315,Kannika,16-Jan-05,Total dissolved salts
614456,0.112,Kannika,16-Jan-05,Total phosphorus
614460,35.5,Kannika,16-Jan-05,Chlorides
614461,20.799999,Kannika,16-Jan-05,Sulphates
614462,0.113,Kannika,16-Jan-05,Iron
614464,0.03,Kannika,16-Jan-05,Manganese
614465,0.02,Kannika,16-Jan-05,Manganese
614466,34,Kannika,16-Jan-05,Zinc
614468,33.599998,Kannika,16-Jan-05,Copper
614470,14.13,Kannika,16-Jan-05,Chromium
614472,1.584,Kannika,16-Jan-05,Lead
614474,0.208,Kannika,16-Jan-05,Cadmium
614476,0,Kannika,16-Jan-05,Mercury
614477,5.287,Kannika,16-Jan-05,Nickel
614479,2.4,Kannika,16-Jan-05,Biochemical Oxygen
614480,2.8,Kannika,16-Jan-05,Chemical Oxygen Demand (Mn)
614491,0,Kannika,16-Jan-05,Aldrin
614494,2.14,Kannika,16-Jan-05,Macrozoobenthos
615465,240.899994,Kannika,16-Jan-05,Bicarbonates
615468,326,Kannika,16-Jan-05,Total dissolved salts
615473,0.154,Kannika,16-Jan-05,Total phosphorus
615477,35.5,Kannika,16-Jan-05,Chlorides
615478,21.700001,Kannika,16-Jan-05,Sulphates
615479,0.312,Kannika,16-Jan-05,Iron
615480,0.076,Kannika,16-Jan-05,Manganese
615481,37,Kannika,16-Jan-05,Zinc
615482,15.81,Kannika,16-Jan-05,Copper
615483,4.855,Kannika,16-Jan-05,Chromium
615484,2.026,Kannika,16-Jan-05,Lead
615485,0.208,Kannika,16-Jan-05,Cadmium
615486,0,Kannika,16-Jan-05,Mercury
615487,7.299,Kannika,16-Jan-05,Nickel
615488,2.2,Kannika,16-Jan-05,Biochemical Oxygen
615489,2.6,Kannika,16-Jan-05,Chemical Oxygen Demand (Mn)
615491,0.062,Kannika,16-Jan-05,Atrazine
615502,0,Kannika,16-Jan-05,Aldrin
615505,2.34,Kannika,16-Jan-05,Macrozoobenthos
616394,215.899994,Sakda,16-Jan-05,Bicarbonates
616397,317,Sakda,16-Jan-05,Total dissolved salts
616402,0.169,Sakda,16-Jan-05,Total phosphorus
616406,28.4,Sakda,16-Jan-05,Chlorides
616407,15.7,Sakda,16-Jan-05,Sulphates
616408,0.127,Sakda,16-Jan-05,Iron
616409,0.039,Sakda,16-Jan-05,Manganese
616410,43,Sakda,16-Jan-05,Zinc
616411,12.9,Sakda,16-Jan-05,Copper
616412,1.805,Sakda,16-Jan-05,Chromium
616413,3.08,Sakda,16-Jan-05,Lead
616414,0.213,Sakda,16-Jan-05,Cadmium
616415,0,Sakda,16-Jan-05,Mercury
616416,4.593,Sakda,16-Jan-05,Nickel
616417,2.5,Sakda,16-Jan-05,Biochemical Oxygen
616418,5.4,Sakda,16-Jan-05,Chemical Oxygen Demand (Mn)
616419,0.01,Sakda,16-Jan-05,Petroleum hydrocarbons
616421,0,Sakda,16-Jan-05,Atrazine
616431,0,Sakda,16-Jan-05,Aldrin
616434,2.14,Sakda,16-Jan-05,Macrozoobenthos
617331,215.899994,Sakda,16-Jan-05,Bicarbonates
617334,317,Sakda,16-Jan-05,Total dissolved salts
617339,0.083,Sakda,16-Jan-05,Total phosphorus
617343,28.4,Sakda,16-Jan-05,Chlorides
617344,17,Sakda,16-Jan-05,Sulphates
617345,0.17,Sakda,16-Jan-05,Iron
617347,0.056,Sakda,16-Jan-05,Manganese
617348,0.02,Sakda,16-Jan-05,Manganese
617349,42,Sakda,16-Jan-05,Zinc
617351,11.03,Sakda,16-Jan-05,Copper
617353,1.97,Sakda,16-Jan-05,Chromium
617355,1.647,Sakda,16-Jan-05,Lead
617357,0.358,Sakda,16-Jan-05,Cadmium
617359,0,Sakda,16-Jan-05,Mercury
617360,6.195,Sakda,16-Jan-05,Nickel
617362,2.4,Sakda,16-Jan-05,Biochemical Oxygen
617363,2.6,Sakda,16-Jan-05,Chemical Oxygen Demand (Mn)
617365,0,Sakda,16-Jan-05,Atrazine
617375,0,Sakda,16-Jan-05,Aldrin
617378,2,Sakda,16-Jan-05,Macrozoobenthos
618353,215.899994,Sakda,16-Jan-05,Bicarbonates
618356,315,Sakda,16-Jan-05,Total dissolved salts
618361,0.134,Sakda,16-Jan-05,Total phosphorus
618365,28.4,Sakda,16-Jan-05,Chlorides
618366,13.9,Sakda,16-Jan-05,Sulphates
618367,0.522,Sakda,16-Jan-05,Iron
618368,0.096,Sakda,16-Jan-05,Manganese
618369,40,Sakda,16-Jan-05,Zinc
618370,10.25,Sakda,16-Jan-05,Copper
618371,4.22,Sakda,16-Jan-05,Chromium
618372,3.031,Sakda,16-Jan-05,Lead
618373,0.091,Sakda,16-Jan-05,Cadmium
618374,0,Sakda,16-Jan-05,Mercury
618375,6.181,Sakda,16-Jan-05,Nickel
618376,2.3,Sakda,16-Jan-05,Biochemical Oxygen
618377,3.1,Sakda,16-Jan-05,Chemical Oxygen Demand (Mn)
618379,0,Sakda,16-Jan-05,Atrazine
618389,0,Sakda,16-Jan-05,Aldrin
618392,2.08,Sakda,16-Jan-05,Macrozoobenthos
607553,253.699997,Somchair,22-Jan-05,Bicarbonates
607556,511,Somchair,22-Jan-05,Total dissolved salts
607561,0.064,Somchair,22-Jan-05,Total phosphorus
607565,113.599999,Somchair,22-Jan-05,Chlorides
607566,48.5,Somchair,22-Jan-05,Sulphates
607567,0.198,Somchair,22-Jan-05,Iron
607568,0.096,Somchair,22-Jan-05,Manganese
607569,49,Somchair,22-Jan-05,Zinc
607570,16.34,Somchair,22-Jan-05,Copper
607571,4.337,Somchair,22-Jan-05,Chromium
607572,17.290001,Somchair,22-Jan-05,Lead
607573,0.234,Somchair,22-Jan-05,Cadmium
607574,0,Somchair,22-Jan-05,Mercury
607575,10.5,Somchair,22-Jan-05,Nickel
607576,1.5,Somchair,22-Jan-05,Biochemical Oxygen
607577,2.5,Somchair,22-Jan-05,Chemical Oxygen Demand (Mn)
607578,4.9,Somchair,22-Jan-05,Petroleum hydrocarbons
607580,0,Somchair,22-Jan-05,Atrazine
607590,0,Somchair,22-Jan-05,Aldrin
607593,1.95,Somchair,22-Jan-05,Macrozoobenthos
608501,228.100006,Busarakhan,22-Jan-05,Bicarbonates
608504,527,Busarakhan,22-Jan-05,Total dissolved salts
608509,0.177,Busarakhan,22-Jan-05,Total phosphorus
608512,106.5,Busarakhan,22-Jan-05,Chlorides
608513,53.900002,Busarakhan,22-Jan-05,Sulphates
608514,0.179,Busarakhan,22-Jan-05,Iron
608515,0.082,Busarakhan,22-Jan-05,Manganese
608516,46,Busarakhan,22-Jan-05,Zinc
608517,14.63,Busarakhan,22-Jan-05,Copper
608518,3.667,Busarakhan,22-Jan-05,Chromium
608519,11.63,Busarakhan,22-Jan-05,Lead
608520,0.229,Busarakhan,22-Jan-05,Cadmium
608521,0,Busarakhan,22-Jan-05,Mercury
608522,9.487,Busarakhan,22-Jan-05,Nickel
608523,3.3,Busarakhan,22-Jan-05,Biochemical Oxygen
608524,5.9,Busarakhan,22-Jan-05,Chemical Oxygen Demand (Mn)
608525,3.17,Busarakhan,22-Jan-05,Petroleum hydrocarbons
608527,0,Busarakhan,22-Jan-05,Atrazine
608537,0,Busarakhan,22-Jan-05,Aldrin
608540,1.94,Busarakhan,22-Jan-05,Macrozoobenthos
603312,216,Chai,27-Jan-05,Bicarbonates
603315,279,Chai,27-Jan-05,Total dissolved salts
603320,0.084,Chai,27-Jan-05,Total phosphorus
603324,35.5,Chai,27-Jan-05,Chlorides
603325,14,Chai,27-Jan-05,Sulphates
603326,0.387,Chai,27-Jan-05,Iron
603327,0.038,Chai,27-Jan-05,Manganese
603328,33,Chai,27-Jan-05,Zinc
603329,7.342,Chai,27-Jan-05,Copper
603330,2.895,Chai,27-Jan-05,Chromium
603331,6.422,Chai,27-Jan-05,Lead
603332,0.102,Chai,27-Jan-05,Cadmium
603333,0.483,Chai,27-Jan-05,Mercury
603334,4.746,Chai,27-Jan-05,Nickel
603335,2,Chai,27-Jan-05,Biochemical Oxygen
603336,3.7,Chai,27-Jan-05,Chemical Oxygen Demand (Mn)
603337,0.58,Chai,27-Jan-05,Petroleum hydrocarbons
603347,0,Chai,27-Jan-05,Aldrin
603350,2.06,Chai,27-Jan-05,Macrozoobenthos
604671,216,Chai,27-Jan-05,Bicarbonates
604674,272,Chai,27-Jan-05,Total dissolved salts
604679,0.063,Chai,27-Jan-05,Total phosphorus
604683,35.5,Chai,27-Jan-05,Chlorides
604684,14.1,Chai,27-Jan-05,Sulphates
604685,0.576,Chai,27-Jan-05,Iron
604687,0.123,Chai,27-Jan-05,Manganese
604688,0.02,Chai,27-Jan-05,Manganese
604689,79,Chai,27-Jan-05,Zinc
604691,17.59,Chai,27-Jan-05,Copper
604693,7.512,Chai,27-Jan-05,Chromium
604695,19.32,Chai,27-Jan-05,Lead
604697,0.339,Chai,27-Jan-05,Cadmium
604699,1.27,Chai,27-Jan-05,Mercury
604700,9.802,Chai,27-Jan-05,Nickel
604702,0,Chai,27-Jan-05,Biochemical Oxygen
604703,3.6,Chai,27-Jan-05,Chemical Oxygen Demand (Mn)
604712,0,Chai,27-Jan-05,Aldrin
604715,2.11,Chai,27-Jan-05,Macrozoobenthos
606202,203.300003,Chai,27-Jan-05,Bicarbonates
606205,266,Chai,27-Jan-05,Total dissolved salts
606210,0.101,Chai,27-Jan-05,Total phosphorus
606214,35.5,Chai,27-Jan-05,Chlorides
606215,12.6,Chai,27-Jan-05,Sulphates
606216,2.5,Chai,27-Jan-05,Iron
606217,0.058,Chai,27-Jan-05,Manganese
606218,47,Chai,27-Jan-05,Zinc
606219,9.761,Chai,27-Jan-05,Copper
606220,3.36,Chai,27-Jan-05,Chromium
606221,5.345,Chai,27-Jan-05,Lead
606222,0.21,Chai,27-Jan-05,Cadmium
606223,0,Chai,27-Jan-05,Mercury
606224,4.371,Chai,27-Jan-05,Nickel
606225,0.72,Chai,27-Jan-05,Biochemical Oxygen
606226,3.6,Chai,27-Jan-05,Chemical Oxygen Demand (Mn)
606236,0,Chai,27-Jan-05,Aldrin
606239,1.95,Chai,27-Jan-05,Macrozoobenthos
589672,213.5,Boonsri,28-Jan-05,Bicarbonates
589675,258,Boonsri,28-Jan-05,Total dissolved salts
589680,0.095,Boonsri,28-Jan-05,Total phosphorus
589685,22.5,Boonsri,28-Jan-05,Chlorides
589686,39.900002,Boonsri,28-Jan-05,Sulphates
589687,2.054,Boonsri,28-Jan-05,Iron
589688,0.053,Boonsri,28-Jan-05,Manganese
589689,14,Boonsri,28-Jan-05,Zinc
589690,3.358,Boonsri,28-Jan-05,Copper
589691,1.296,Boonsri,28-Jan-05,Chromium
589692,2.174,Boonsri,28-Jan-05,Lead
589693,3.9,Boonsri,28-Jan-05,Cadmium
589694,0,Boonsri,28-Jan-05,Mercury
589695,2.134,Boonsri,28-Jan-05,Nickel
589696,3.1,Boonsri,28-Jan-05,Biochemical Oxygen
589697,9,Boonsri,28-Jan-05,Chemical Oxygen Demand (Cr)
589698,5.1,Boonsri,28-Jan-05,Chemical Oxygen Demand (Mn)
589701,0,Boonsri,28-Jan-05,Atrazine
589711,0,Boonsri,28-Jan-05,Aldrin
589714,1.75,Boonsri,28-Jan-05,Macrozoobenthos
589715,0.17,Boonsri,28-Jan-05,Total coliforms
589716,0.06,Boonsri,28-Jan-05,Fecal coliforms
589717,0.02,Boonsri,28-Jan-05,Fecal streptococci 
591274,207.399994,Boonsri,28-Jan-05,Bicarbonates
591277,244,Boonsri,28-Jan-05,Total dissolved salts
591282,0.09,Boonsri,28-Jan-05,Total phosphorus
591287,22,Boonsri,28-Jan-05,Chlorides
591288,37.799999,Boonsri,28-Jan-05,Sulphates
591289,2.784,Boonsri,28-Jan-05,Iron
591291,0.056,Boonsri,28-Jan-05,Manganese
591292,0.044,Boonsri,28-Jan-05,Manganese
591293,10,Boonsri,28-Jan-05,Zinc
591295,3.579,Boonsri,28-Jan-05,Copper
591297,1.16,Boonsri,28-Jan-05,Chromium
591299,1.899,Boonsri,28-Jan-05,Lead
591301,3.252,Boonsri,28-Jan-05,Cadmium
591303,1.109,Boonsri,28-Jan-05,Mercury
591304,4.361,Boonsri,28-Jan-05,Nickel
591306,3.5,Boonsri,28-Jan-05,Biochemical Oxygen
591307,7.9,Boonsri,28-Jan-05,Chemical Oxygen Demand (Cr)
591308,4.4,Boonsri,28-Jan-05,Chemical Oxygen Demand (Mn)
591311,0.144,Boonsri,28-Jan-05,Atrazine
591321,0,Boonsri,28-Jan-05,Aldrin
591324,1.86,Boonsri,28-Jan-05,Macrozoobenthos
591325,0.14,Boonsri,28-Jan-05,Total coliforms
591326,0.06,Boonsri,28-Jan-05,Fecal coliforms
591327,0,Boonsri,28-Jan-05,Fecal streptococci 
593021,213.5,Boonsri,28-Jan-05,Bicarbonates
593024,246,Boonsri,28-Jan-05,Total dissolved salts
593029,0.098,Boonsri,28-Jan-05,Total phosphorus
593034,21.5,Boonsri,28-Jan-05,Chlorides
593035,35.700001,Boonsri,28-Jan-05,Sulphates
593036,0.891,Boonsri,28-Jan-05,Iron
593037,0.07,Boonsri,28-Jan-05,Manganese
593038,88,Boonsri,28-Jan-05,Zinc
593039,4.425,Boonsri,28-Jan-05,Copper
593040,0.981,Boonsri,28-Jan-05,Chromium
593041,16.129999,Boonsri,28-Jan-05,Lead
593042,3.558,Boonsri,28-Jan-05,Cadmium
593043,0.995,Boonsri,28-Jan-05,Mercury
593044,2.994,Boonsri,28-Jan-05,Nickel
593045,3.3,Boonsri,28-Jan-05,Biochemical Oxygen
593046,9.2,Boonsri,28-Jan-05,Chemical Oxygen Demand (Cr)
593047,5.6,Boonsri,28-Jan-05,Chemical Oxygen Demand (Mn)
593050,0.088,Boonsri,28-Jan-05,Atrazine
593060,0,Boonsri,28-Jan-05,Aldrin
593063,1.86,Boonsri,28-Jan-05,Macrozoobenthos
593064,0.11,Boonsri,28-Jan-05,Total coliforms
593065,0.092,Boonsri,28-Jan-05,Fecal coliforms
593066,0.02,Boonsri,28-Jan-05,Fecal streptococci 
602353,286,Kohsoom,30-Jan-05,Bicarbonates
602356,358,Kohsoom,30-Jan-05,Total dissolved salts
602361,0.47,Kohsoom,30-Jan-05,Total phosphorus
602367,53,Kohsoom,30-Jan-05,Chlorides
602368,103,Kohsoom,30-Jan-05,Sulphates
602369,0.493,Kohsoom,30-Jan-05,Iron
602370,0.222,Kohsoom,30-Jan-05,Manganese
602371,3.035,Kohsoom,30-Jan-05,Copper
602372,4.96,Kohsoom,30-Jan-05,Chromium
602373,0.574,Kohsoom,30-Jan-05,Lead
602374,0.444,Kohsoom,30-Jan-05,Cadmium
602375,5.015,Kohsoom,30-Jan-05,Nickel
602376,6.9,Kohsoom,30-Jan-05,Biochemical Oxygen
602377,19.6,Kohsoom,30-Jan-05,Chemical Oxygen Demand (Cr)
602378,10.1,Kohsoom,30-Jan-05,Chemical Oxygen Demand (Mn)
602380,0.01,Kohsoom,30-Jan-05,Petroleum hydrocarbons
602382,0.126,Kohsoom,30-Jan-05,Atrazine
602391,0,Kohsoom,30-Jan-05,Aldrin
602394,5.4,Kohsoom,30-Jan-05,Total coliforms
602395,0.45,Kohsoom,30-Jan-05,Fecal coliforms
602396,0.14,Kohsoom,30-Jan-05,Fecal streptococci 
603361,0.159,Chai,31-Jan-05,Total phosphorus
603362,0.354,Chai,31-Jan-05,Iron
603363,0.064,Chai,31-Jan-05,Manganese
603364,41,Chai,31-Jan-05,Zinc
603365,11.2,Chai,31-Jan-05,Copper
603366,4.114,Chai,31-Jan-05,Chromium
603367,15.85,Chai,31-Jan-05,Lead
603368,0.23,Chai,31-Jan-05,Cadmium
603369,0.377,Chai,31-Jan-05,Mercury
603370,6.525,Chai,31-Jan-05,Nickel
603371,1.2,Chai,31-Jan-05,Biochemical Oxygen
604726,0.034,Chai,31-Jan-05,Total phosphorus
604727,0.443,Chai,31-Jan-05,Iron
604729,0.07,Chai,31-Jan-05,Manganese
604730,0.02,Chai,31-Jan-05,Manganese
604731,41,Chai,31-Jan-05,Zinc
604733,11.39,Chai,31-Jan-05,Copper
604735,3.903,Chai,31-Jan-05,Chromium
604737,3.889,Chai,31-Jan-05,Lead
604739,0.188,Chai,31-Jan-05,Cadmium
604741,0,Chai,31-Jan-05,Mercury
604742,7.029,Chai,31-Jan-05,Nickel
604744,1.2,Chai,31-Jan-05,Biochemical Oxygen
604745,0,Chai,31-Jan-05,Atrazine
606250,0.097,Chai,31-Jan-05,Total phosphorus
606251,0.425,Chai,31-Jan-05,Iron
606252,0.046,Chai,31-Jan-05,Manganese
606253,32,Chai,31-Jan-05,Zinc
606254,10.8,Chai,31-Jan-05,Copper
606255,3.136,Chai,31-Jan-05,Chromium
606256,2.13,Chai,31-Jan-05,Lead
606257,0.208,Chai,31-Jan-05,Cadmium
606258,0,Chai,31-Jan-05,Mercury
606259,6.692,Chai,31-Jan-05,Nickel
606260,0.64,Chai,31-Jan-05,Biochemical Oxygen
606261,0,Chai,31-Jan-05,Atrazine
589724,231.800003,Boonsri,11-Feb-05,Bicarbonates
589727,265,Boonsri,11-Feb-05,Total dissolved salts
589732,0.12,Boonsri,11-Feb-05,Total phosphorus
589737,23.43,Boonsri,11-Feb-05,Chlorides
589738,27.1,Boonsri,11-Feb-05,Sulphates
589739,1.658,Boonsri,11-Feb-05,Iron
589740,0.036,Boonsri,11-Feb-05,Manganese
589741,46,Boonsri,11-Feb-05,Zinc
589742,16.85,Boonsri,11-Feb-05,Copper
589743,0.919,Boonsri,11-Feb-05,Chromium
589744,4.155,Boonsri,11-Feb-05,Lead
589745,0.705,Boonsri,11-Feb-05,Cadmium
589746,0,Boonsri,11-Feb-05,Mercury
589747,1.198,Boonsri,11-Feb-05,Nickel
589748,3.98,Boonsri,11-Feb-05,Biochemical Oxygen
589749,7.6,Boonsri,11-Feb-05,Chemical Oxygen Demand (Cr)
589750,4.85,Boonsri,11-Feb-05,Chemical Oxygen Demand (Mn)
589752,0.01,Boonsri,11-Feb-05,Petroleum hydrocarbons
589755,1.95,Boonsri,11-Feb-05,Macrozoobenthos
589756,0.17,Boonsri,11-Feb-05,Total coliforms
589757,0.04,Boonsri,11-Feb-05,Fecal coliforms
